place_id,content,date,rating,likes,dislikes,place_url,user_url
1,"Очень не плохое и недорогое кафе. Большой выбор блюд. Понравился салат с помидорами и сыром,  овощи с сыром, суп чечевичный, десерты, Чебурек с сыром был большой, но пустой, начинки мало.Порции не очень большие, но можно заказать и по 2 порции)) Готовят не быстро 20-50 минут была подача, хоть и оправдано из-за большого количества посетителей.Есть места в Хужире вкуснее, но дороже.",18 августа 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/denismaseykin
1,"Отдыхали в Хужире в начале июля. Попробовали еду в нескольких кафе, отдали предпочтение ""Далаю"" (надеюсь, склоняется). Быстро, вкусно, демократичные цены. Помимо перечисленных в хвалебных отзывах блюд (чаще заказывала позы - очень вкусно) хочу отметить пирожки) Вкусное тесто, много начинки, нужно попасть на только что испеченные! Нам везло) Спасибо персоналу и поварам! ",26 июля 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/e5qyrb0f82cyjtd1yfx5dawugg
1,"Очень вкусная еда, бюджетно. Приходится ждать пока освободится столикФото меню для ознакомления Очень советую рыбу с картошкой и соусом Тар-Тар И цезарь с курицей И очень вкусный горячий шоколад ( для сладкоежек)",10 февраля,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/fmzwt3qgabeu1b00xqu9ccdcum
1,"Наше любимое кафе в Хужире. Всё очень вкусно, отобенно нам понравился сагудай, чебуреки с пылу с жару, и прекрасный салат Цезарь. Вроде бы, ничего особенного, но порция большая, и вкус отменный. Каждый вечер тут ужинали и всегда были довольны.",20 июля 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/dv3yj9g9u3j9j4e6pq023rqaf4
1,Приятное место. Был в середине мая. Не сезон и холодно относительно. Были одни в ресторане. Выбор шикарный. Всё приготовили очень быстро. Хушуур особенно понравился (пирожок такой с мясом вообще топ). Очень вкусная запеченная картошка с мясом. Чай таëжный тоже супер. Однозначно рекомендую! ,18 мая 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/taevhdyb661awym0pu8rg82m6m
1,"Очень вкусно, большие порции, чебуреки просто огромные, рекомендую салат шаман, буузы пальчики оближешь!!! Обстановка чисто и лаконично, персонал хорошо.",16 августа 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/kxf82bqm9kcyrrxbrm58qgrjnr
1,"Великолепная домашняя кухня, много национальных блюд! Были с супругой в начале октября и это было одно из немногих работающих кафе. Первый раз в жизни пробовал буузы и сугудай здесь ",2 октября 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/fwd1vxzcy68qfvk2zmqegtwhjr
1,"Отличное кафе. Быстро готовят. Салат Шаман балдежный. Картофель фри лучше любого из фаст фудов, что реально удивило. Чай немножко слабоватый. Пельмени дали прям в бульоне, это меня не порадовало (сами пельмени норм). В целом, то что нужно. Цены приемлемые. В среднем, 800 рублей, чтобы хорошо поесть.",1 июля 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/zt8h1d77h2qj40hbt5n2gcckrw
1,"Цены здесь приемлемые , даже можно сказать ниже среднего. Меню очень даже большое и позволяет выбрать что-либо на свой вкус. Всегда есть свободные столы . Ждать свой заказ тут прийдётся не долго , т.к. из очень оперативно разносят официанты. Рекомендую!",3 июня 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/5zh5qk74mv9gf0dz05xyvqmw9m
1,"Прекрасное кафе! Очень вкусная еда и совершенно замечательный персонал, который совершенно искренне помогут вам, если необходима какая- то помощь! Огромное спасибо! Очень рекомендуем!",6 сентября 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/5ju88gbpn7vq9ccwqa880g3cwg
1,"Самое лучшее кафе на Ольхоне! приятный персонал, уютная наружняя веранда, вкусные блюда и большой выбор. Очень понравился торт ""Три шоколада"". А еще доступные цены.",7 июля 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/mya8z2hvm6rappqf96b9qxht4c
1,Из всех кафе на острове здесь самая съедобная еда. Быстрая подача. Вкусно! Вежливое обслуживание. ,15 марта,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/ubxg5r5kue5xnm1ebrd95fvr7c
1,"Три звезды с натяжкой. На вид приличное, но бестолковое, не очень чистое кафе. Персонал много суетится и постоянно все путает. Были с детьми, заказали десерты. Дети не доели тортики, это прямо показатель.Со взрослой едой тоже не очень. Заказывали 2 порции беф-строганова, в одной тарелке все хорошо, в другой вместо мяса жилы. Солянка невкусная.К салату из помидор и чаю претензий нет. ",14 августа 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/8bgchcz2w9g587e04cfzqdx344
1,"Очень быстро обслуживают, еда вкусная, цены демократичные. Национальные бурятские блюда, чебуреки. Посоветовала хозяйка гостевого дома, как одно из лучших мест Худжира. Интерьер простенький.",22 марта 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/xwa6jzxq43w8hu5ngx5d7mp2vc
1,"Удобно расположен, заказ приготовили быстро не смотря не то что был полный зал в 18-20, перед нами была тур группа 12чел , они сделали заказ и ушли на Шаманку. Наш заказ приняли с нашими пожеланиями блюд без лука, драники и салат приготовили быстро, мясо и гарнир с сыром ждал минут 20.У нас прошло все гладко и без претензий. Выбор есть, цены адекватные, выход блюд в граммах - нормальный ",15 марта 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/7j2xbh6k28r2fgdvdxkf5915u8
1,"Волшебно вкусно! Честно, 10 из 5, давно такого уровня кухни не видел. Вернусь, не раз, за таким можно и специально приехать!",28 марта,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/5mpb30y5d31pxhwj5z0b1z492w
1,"Богатое меню, вкусная еда и напиткиГотовят достаточно быстроИз минусов : достаточно многолюдно",23 марта,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/e5u8yvmtgwa5krn2kp3dg1569c
1,Очень вкусная домашняя еда. Однозначно лучшие буузы на Ольхоне. Очень вкусный цуйван. Рекомендую.,22 февраля,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/zwqbqtj9k3myf6ydxxwykakje4
1,"Вкусно, цены приемлемые, носят блюда быстро. Вкусные буузы, мне там понравились больше чем везде). Есть десерты, правда мы не пробовали, но выглядят красиво.",22 июля 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/5bzk834yapta2cxun1at47t2gg
1,"Очень вкусно. Чебурек большой я брала с сыром, также понравился салат с корейской морковкой. Также люди хвалят там позы. И еще бонус для тех кто живет в палатке, в зале есть свободные розетки для подзарядки гаджетов. Рекомендую одним словом !!!",6 августа 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/6duh6bd0v73y404mj91a1vhka4
1,"Был здесь около года с небольшим назад,кухня была простая,но вкусная,официанты внимательные и вежливые,сегодня с друзьями приехали рассчитывая вкусно покушать- облом! Обслуживающая нас кросотка с грязными ногтями и сбивчивой речью перепутала заказ и мы ещё ждали плюсом 40 минут! Пища не выдерживает критики- невкусно было всё,кроме морса!!! Не рекомендую однозначно,ощущение что всё готовят на коленке,из самых дешевых продуктов,понимаю это по овощному салату- помидоры с огурцами плавали в собственном соку  и весь это ужас ещё и имел душок рыбы!Остались злые и голодные,и уж совершенно точно предостерегем друзей и знакомых что в этом кафе плохая еда !",2 марта 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/2rmpxkfa1qyuqb1vt39rpeef30
1,"Меню европейское , национальной кухни нет . Что интересно остров занимающийся рыболовством , а рыбных блюд нет . ",30 марта,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/0h9jvpd6hrmrymh9j5w9x38gv4
1,"Пытались сесть несколько раз, но мест не было. В итоге взяли навынос. Все было съедобно и сытно. Очень понравился сагудай. ",28 марта,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/y5frqhfw8m75203v818t2390ww
1,"Классное кафе. Большое меню, но есть все! Готовят для каждого гостя. Приходится немного подождать, зато вкусно и приготовлено специально для вас!",26 сентября 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/keu42d8dq6tqqdep9my350fwt8
1,"Кафе Далай порекомендовала местная жительница-гид и мы не пожалели ,что пришли !! Приехав на Ольхон хочется попробовать ,конечно, чего то из местных кушаний)) Поэтому взяли буузы, чечевичный суп, салат ""шаман"" . Понравилось все! Принесли быстро суп и салат. Буузы чуть позже,  так как они готовятся какое то время . Очень вкусные!!)) Тонкое тесто , мяса много. Я потом ещё дозаказала 3 шт)) А ещё заказали глинтвейн (безалкогольный) из облепихи. Там была палочка корицы, гвоздика ...  Аромат !! Просто вкуснятина. Рядом сидела большая компания- они назвали нахваливали маленькие чебуреки)) Обслуживание быстрое. Цены средние. Бууза 80 гр 85 руб. В Иркутске в Хан буузе- 75 . Чисто, уютно . Народу много. Видимо место очень популярное!))",15 марта 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/z9a82fre4tn878cpw4206uw7x0
1,"Брала драники, салат с баклажаном, буузы и десерт морковный. Порции большие очень, драники шикарнейшие, хрустят, но найден был волос в них. Буузы неплохие, вкуснее, чем напротив в позной, но на трассе находили лучше. Салат не очень, показался даже не свежим.",15 июля 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/axpfzqx9x1411q5c4up8mhmw1c
1,"Ходили завтракать обедать и ужинать. Все очень вкусно и колоритно. Чебуреки просто чудо 🔥.А утром приходится будить баристу, чтобы сварил кофе 😎",20 сентября 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/2d20zdt3gt0v9c4cpmft402d50
1,"Все очень вкусно, порции большие! Пельмени домашние, кофе, хозуур, уху ели. За соседними столиками ели чебуреки, они огромные! Обслуживание быстрое",2 августа 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/39c8p66n0rzxaeabv34q7kf148
1,"Вкусно было, по-домашнему, очень приветливо. Ехал любоваться природой, но и местную кухню пробовать. Сытно и недорого",8 сентября 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/xqzymheag5dzb23de6ubvxaxjw
1,"Внезапно в восторге. Вкусно, по домашнему, цены ну ооочень располагающие. Ужинали два дня большой компанией, девушка официантка просто замечательная. Вежливое и учтивое обслуживание ",9 февраля 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/cvu7y1vzb1u9ea0wcz33vt8kq4
1,"Хорошое место что бы поесть. От Хужира не стоит ожидать чего-то, тут либо дорого и не так себе, либо как тут, нормальные цены и вполне съедобно. ",28 февраля,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/ffpyugutvv5gj5pvy510rb3hj0
1,"в прошлом году были здесь на завтраке - очень понравилось, в этот раз решили пообедать и были очень разочарованы. очередь на кассу, почти все столы заняты, женщина за кассой вообще не знает ничего о культурном общении. персонал с потоком людей не справлялся, ожидание основного блюда в заказе - 30 минут, остальное, если не забывают, приносят еще позже. еда свежая, но далеко не самая вкусная, хотя чек выше среднего",22 августа 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/vf3eygz2nqrxjz19fe82w3wz00
1,"Неплохое кафе, несколько раз обедали тут, готовят достаточно быстро, вкусно, меню разнообразное , недорого👌",8 октября 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/ntdvf5h8rx4rgh0fq1aq5whqc4
1,"Очень классно, быстро все принесли, все горячее, вкусное, порции большие . Цены отличные , местные едят тут же. Ходили несколько раз , бузы, чебуреки, уха все очень понравилось .",5 марта 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/094vxvtg615024gdvb9kp46ym0
1,"Прекрасное кафе. Готовят вкусно. В салате Цезарь с форелью рыбы много. Позы с бульоном внутри, сочные, вкусные. Официантки немного где то витают) но это мелочи.",19 июля 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/zy4ygrded2yq29rjkxc3bfcuz0
1,"Со слов нашего гида и членов группы ей не поверивших))) это единственное нормальное кафе в Хужире. Поток людей такой, что Макдональс, ой Вкусно и точка обзавидовался бы. Это, видимо, подтверждает уникальность этого кафе. Однако менеджмент просто шокирует! Передать ранее забронированные заказы на кухню забывают, просто отказываются обслуживать по непонятным причинам. Ожидание от получаса до часа. Температура еды - как повезет. Хочется отметить добрым словом официанток, очень быстрые, дипломатичные,  именно через них нужно проводить все «оперативно розыскные мероприятия» своего заказа, блюда.",5 марта 2023,0.0,,,https://yandex.ru/maps/org/dalay/95753979441/?ll=107.341974%2C53.196539&z=8,https://reviews.yandex.ru/user/5j0zbvnrnkmf1x0m1ych28za7r
